FICHIER,CHAMPS,DESCRIPT,NMGT,LIGNE3,IGRO,PLANT_ID,LAI_INIT,BIO_INIT,PHU_PLT,LIGNE9,BIOMIX,CN2,USLEP,BIO_MIN,FILTERW,LIGNE15,IURBAN,URBLU,LIGNE18,IRRSC,IRRNO,FLOWMIN,DIVMAX,FLOWFR,LIGNE24,DDRAIN,TDRAIN,GDRAIN,LIGNE 28,NROT,LIGNE 30,MONTH,DAY,MGT_OP,MONTH,DAY,MGT_OP,SWEEPEFF,FR_CURB,MONTH,DAY,MGT_OP,GRZ_DAYS,MANURE_ID,BIO_EAT,BIO_TRMP,MANURE_KG,MONTH,DAY,MGT_OP,FERT_DAYS,CFRT_ID,IFRT_FREQ,CFRT_KG,MONTH,DAY,MGT_OP,CPST_ID,PEST_DAYS,IPEST_FREQ,CPST_KG,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,PLANT_ID,CURYR_MAT,HEAT_UNITS,LAI_INIT,BIO_INIT,HI_TAR,BIO_TARG,CNOP,MONTH,DAY,MGT_OP,FERT_DAYS,CFRT_ID,IFRT_FREQ,CFRT_KG,MONTH,DAY,MGT_OP,CPST_ID,PEST_DAYS,IPEST_FREQ,CPST_KG,MONTH,DAY,MGT_OP,AFERT_ID,AUTO_NSTRS,AUTO_NAPP,AUTO_NYR,AUTO_EFF,AFRT_SURFACE,MONTH,DAY,MGT_OP,WSTRS_ID,AUTO_WSTRS,IRR_EFF,IRR_MX,IRR_ASQ,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,GRZ_DAYS,MANURE_ID,BIO_EAT,BIO_TRMP,MANURE_KG,MONTH,DAY,MGT_OP,PEST_ID,PST_KG,PST_DEP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,CNOP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,PLANT_ID,CURYR_MAT,HEAT_UNITS,LAI_INIT,BIO_INIT,HI_TAR,BIO_TARG,CNOP,MONTH,DAY,MGT_OP,FERT_DAYS,CFRT_ID,IFRT_FREQ,CFRT_KG,MONTH,DAY,MGT_OP,CPST_ID,PEST_DAYS,IPEST_FREQ,CPST_KG,MONTH,DAY,MGT_OP,AFERT_ID,AUTO_NSTRS,AUTO_NAPP,AUTO_NYR,AUTO_EFF,AFRT_SURFACE,MONTH,DAY,MGT_OP,WSTRS_ID,AUTO_WSTRS,IRR_EFF,IRR_MX,IRR_ASQ,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,SWEEPEFF,FR_CURB,MONTH,DAY,MGT_OP,GRZ_DAYS,MANURE_ID,BIO_EAT,BIO_TRMP,MANURE_KG,MONTH,DAY,MGT_OP,PEST_ID,PST_KG,PST_DEP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,CNOP,MONTH,DAY,MGT_OP,IMP_TRIG,MONTH,DAY,MGT_OP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,PLANT_ID,CURYR_MAT,HEAT_UNITS,LAI_INIT,BIO_INIT,HI_TAR,BIO_TARG,CNOP,MONTH,DAY,MGT_OP
000140076,SOYB,loam,0,Initial Plant Growth Parameters,0,,0,0,,General Management Parameters,0.2,85,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,56,,700,,,,,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,5,68,9,5,3,2,45,0.2,,,,,,,,,,,,,,,,,,,9,6,6,3,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140077,SOYB,loam,0,Initial Plant Growth Parameters,0,,0,0,,General Management Parameters,0.2,85,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,56,,700,,,,,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,5,68,9,5,3,2,45,0.2,,,,,,,,,,,,,,,,,,,9,6,6,3,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140078,SGBT,cllo,0,Initial Plant Growth Parameters,0,,0,0,0,General Management Parameters,0.2,85,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,12,423,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,69,,1200,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,5,68,10,3,3,2,70,0.2,,,,,,,,,,,,,,,,,,,10,4,6,3,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140079,SGBT,hils,0,Initial Plant Growth Parameters,0,,0,0,0,General Management Parameters,0.2,78,0.6,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,12,423,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,69,,1200,,,,,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,5,62.4,10,3,3,2,70,0.2,,,,,,,,,,,,,,,,,,,10,4,6,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140080,SGBT,loam,0,Initial Plant Growth Parameters,0,,0,0,0,General Management Parameters,0.2,85,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,12,423,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,69,,1200,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,5,68,10,3,3,2,70,0.2,,,,,,,,,,,,,,,,,,,10,4,6,3,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140081,SGBT,loam,0,Initial Plant Growth Parameters,0,,0,0,0,General Management Parameters,0.2,85,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,12,423,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,69,,1200,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,5,68,10,3,3,2,70,0.2,,,,,,,,,,,,,,,,,,,10,4,6,1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140082,SGBT,loam,0,Initial Plant Growth Parameters,0,,0,0,0,General Management Parameters,0.2,85,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,12,423,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,69,,1200,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,5,68,10,3,3,2,70,0.2,,,,,,,,,,,,,,,,,,,10,4,6,3,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140083,CANA,loam,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140084,CANA,loam,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,3,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140085,CANA,loam,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,3,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140086,CANA,loam,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140087,CANA,salo,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,3,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140088,CANA,salo,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140089,CANA,salo,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140090,CANA,salo,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140091,URML,clay,0,Initial Plant Growth Parameters,,,,,0,General Management Parameters,,87,1,0,0,Urban Management Parameters,1,3,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140092,URML,clay,0,Initial Plant Growth Parameters,,,,,0,General Management Parameters,,87,1,0,0,Urban Management Parameters,1,3,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140093,URML,clay,0,Initial Plant Growth Parameters,,,,,0,General Management Parameters,,87,1,0,0,Urban Management Parameters,1,3,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140094,URML,clay,0,Initial Plant Growth Parameters,,,,,0,General Management Parameters,,87,1,0,0,Urban Management Parameters,1,3,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000140095,URML,loam,0,Initial Plant Growth Parameters,,,,,0,General Management Parameters,,83,1,0,0,Urban Management Parameters,1,3,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
